"accident_index","accident_year","accident_reference","location_easting_osgr","location_northing_osgr","longitude","latitude","police_force","accident_severity","number_of_vehicles","number_of_casualties","date","day_of_week","time","local_authority_district","local_authority_ons_district","local_authority_highway","first_road_class","first_road_number","road_type","speed_limit","junction_detail","junction_control","second_road_class","second_road_number","pedestrian_crossing_human_control","pedestrian_crossing_physical_facilities","light_conditions","weather_conditions","road_surface_conditions","special_conditions_at_site","carriageway_hazards","urban_or_rural_area","did_police_officer_attend_scene_of_accident","trunk_road_flag","lsoa_of_accident_location","datetime"
"2021991017171",2021,"991017171",235076,721986,-4.671212,56.361349,"Police Scotland","Slight",1,2,2021-01-26,"Tuesday",08:25:00,NA,"S12000030","S12000030","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Snowing no high winds","Frost or ice","None","None","Rural","Yes","Data missing or out of range","-1",2021-01-26 08:25:00
"2021991017478",2021,"991017478",306619,640617,-3.485458,55.650082,"Police Scotland","Slight",3,2,2021-01-27,"Wednesday",03:35:00,NA,"S12000029","S12000029","A",NA,"Single carriageway",40,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Raining no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2021-01-27 03:35:00
"2021991017661",2021,"991017661",292417,556982,-3.679031,54.895956,"Police Scotland","Fatal",1,3,2021-01-24,"Sunday",21:00:00,NA,"S12000006","S12000006","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2021-01-24 21:00:00
"2021991017706",2021,"991017706",310652,723511,-3.449022,56.395372,"Police Scotland","Serious",1,1,2021-01-27,"Wednesday",18:15:00,NA,"S12000048","S12000048","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2021-01-27 18:15:00
"2021991017741",2021,"991017741",276723,652851,-3.965757,55.75327,"Police Scotland","Slight",2,2,2021-01-28,"Thursday",11:40:00,NA,"S12000029","S12000029","A",NA,"Single carriageway",60,"Slip road","Give way or uncontrolled","Motorway",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2021-01-28 11:40:00
"2021991017790",2021,"991017790",340183,672874,-2.959313,55.945163,"Police Scotland","Serious",2,1,2021-01-21,"Thursday",06:59:00,NA,"S12000010","S12000010","A",NA,"Single carriageway",20,"T or staggered junction","Auto traffic signal","B",NA,"None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Snow","None","None","Urban","Yes","Data missing or out of range","-1",2021-01-21 06:59:00
"2021991018033",2021,"991018033",312239,724036,-3.423499,56.400384,"Police Scotland","Serious",1,1,2021-01-29,"Friday",15:25:00,NA,"S12000048","S12000048","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2021-01-29 15:25:00
"2021991018043",2021,"991018043",338285,731223,-3.003295,56.469067,"Police Scotland","Slight",2,2,2021-01-29,"Friday",17:00:00,NA,"S12000042","S12000042","A",NA,"Single carriageway",30,"Other junction","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2021-01-29 17:00:00
"2021991018050",2021,"991018050",238877,659952,-4.572357,55.805887,"Police Scotland","Serious",2,1,2021-01-29,"Friday",19:20:00,NA,"S12000038","S12000038","A",NA,"Single carriageway",60,"T or staggered junction","Give way or uncontrolled","B",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2021-01-29 19:20:00
"2021991018069",2021,"991018069",319186,669759,-3.294475,55.914107,"Police Scotland","Serious",1,1,2021-01-29,"Friday",22:00:00,NA,"S12000036","S12000036","A",NA,"Dual carriageway",70,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Raining no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2021-01-29 22:00:00
"2021991018091",2021,"991018091",325239,711943,-3.209489,56.294003,"Police Scotland","Serious",2,2,2021-01-30,"Saturday",11:58:00,NA,"S12000047","S12000047","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Snowing no high winds","Snow","None","None","Rural","No","Data missing or out of range","-1",2021-01-30 11:58:00
"2021991018101",2021,"991018101",356673,634118,-2.689145,55.598742,"Police Scotland","Fatal",2,2,2021-01-30,"Saturday",07:50:00,NA,"S12000026","S12000026","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Frost or ice","None","None","Rural","Yes","Data missing or out of range","-1",2021-01-30 07:50:00
"2021991018106",2021,"991018106",366185,755739,-2.553699,56.692138,"Police Scotland","Slight",1,1,2021-01-30,"Saturday",11:20:00,NA,"S12000041","S12000041","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Snowing no high winds","Snow","None","None","Rural","Yes","Data missing or out of range","-1",2021-01-30 11:20:00
"2021991018219",2021,"991018219",329256,695210,-3.140132,56.144315,"Police Scotland","Slight",2,1,2021-01-29,"Friday",18:10:00,NA,"S12000047","S12000047","A",NA,"Dual carriageway",60,"Roundabout","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Unknown","Wet or damp","None","None","Rural","No","Data missing or out of range","-1",2021-01-29 18:10:00
"2021991018231",2021,"991018231",214110,776562,-5.049315,56.843185,"Police Scotland","Serious",3,2,2021-01-31,"Sunday",13:55:00,NA,"S12000017","S12000017","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Rural","No","Data missing or out of range","-1",2021-01-31 13:55:00
"2021991018244",2021,"991018244",324375,650009,-3.205978,55.73754,"Police Scotland","Slight",1,1,2021-01-30,"Saturday",08:05:00,NA,"S12000026","S12000026","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Frost or ice","None","None","Rural","Yes","Data missing or out of range","-1",2021-01-30 08:05:00
"2021991018267",2021,"991018267",273407,663057,-4.023304,55.844056,"Police Scotland","Slight",2,1,2021-01-31,"Sunday",15:25:00,NA,"S12000050","S12000050","A",NA,"Dual carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2021-01-31 15:25:00
"2021991018434",2021,"991018434",266535,670441,-4.136608,55.908501,"Police Scotland","Slight",2,1,2021-02-01,"Monday",11:10:00,NA,"S12000050","S12000050","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2021-02-01 11:10:00
"2021991018475",2021,"991018475",396595,821669,-2.058131,57.285616,"Police Scotland","Fatal",1,1,2021-01-26,"Tuesday",07:40:00,NA,"S12000034","S12000034","A",NA,"Dual carriageway",70,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2021-01-26 07:40:00
"2021991018551",2021,"991018551",306034,581712,-3.474921,55.120856,"Police Scotland","Serious",1,3,2021-01-13,"Wednesday",20:48:00,NA,"S12000006","S12000006","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Raining no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2021-01-13 20:48:00
"2021991018669",2021,"991018669",331576,667454,-3.095718,55.895324,"Police Scotland","Slight",2,2,2021-01-31,"Sunday",17:30:00,NA,"S12000019","S12000019","A",NA,"Single carriageway",60,"Roundabout","Give way or uncontrolled","A",NA,"None within 50 metres","Central refuge","Darkness - lights lit","Unknown","Dry","None","None","Rural","No","Data missing or out of range","-1",2021-01-31 17:30:00
"2021991018692",2021,"991018692",356424,641673,-2.694295,55.666597,"Police Scotland","Serious",3,5,2021-02-02,"Tuesday",07:30:00,NA,"S12000026","S12000026","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Raining no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2021-02-02 07:30:00
"2021991019118",2021,"991019118",226539,875125,-4.914991,57.732243,"Police Scotland","Slight",1,1,2021-02-03,"Wednesday",12:16:00,NA,"S12000017","S12000017","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine + high winds","Snow","None","Other object on road","Rural","Yes","Data missing or out of range","-1",2021-02-03 12:16:00
"2021991019123",2021,"991019123",225308,657352,-4.786911,55.777838,"Police Scotland","Slight",1,1,2021-02-02,"Tuesday",19:02:00,NA,"S12000021","S12000021","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Snowing + high winds","Snow","None","None","Rural","Yes","Data missing or out of range","-1",2021-02-02 19:02:00
"2021991019141",2021,"991019141",299325,822472,-3.67159,57.281729,"Police Scotland","Slight",1,1,2021-02-03,"Wednesday",18:15:00,NA,"S12000017","S12000017","A",NA,"Single carriageway",60,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Snowing + high winds","Snow","None","None","Rural","Yes","Data missing or out of range","-1",2021-02-03 18:15:00
"2021991019158",2021,"991019158",219321,665446,-4.887613,55.84827,"Police Scotland","Serious",1,1,2021-01-29,"Friday",22:55:00,NA,"S12000021","S12000021","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2021-01-29 22:55:00
"2021991019218",2021,"991019218",364192,863285,-2.601735,57.658014,"Police Scotland","Slight",2,2,2021-02-03,"Wednesday",13:45:00,NA,"S12000034","S12000034","A",NA,"Single carriageway",60,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2021-02-03 13:45:00
