"accident_index","accident_year","accident_reference","location_easting_osgr","location_northing_osgr","longitude","latitude","police_force","accident_severity","number_of_vehicles","number_of_casualties","date","day_of_week","time","local_authority_district","local_authority_ons_district","local_authority_highway","first_road_class","first_road_number","road_type","speed_limit","junction_detail","junction_control","second_road_class","second_road_number","pedestrian_crossing_human_control","pedestrian_crossing_physical_facilities","light_conditions","weather_conditions","road_surface_conditions","special_conditions_at_site","carriageway_hazards","urban_or_rural_area","did_police_officer_attend_scene_of_accident","trunk_road_flag","lsoa_of_accident_location","datetime"
"2020990919763",2020,"990919763",359392,761421,-2.665499,56.742637,"Police Scotland","Serious",2,2,2020-01-15,"Wednesday",19:18:00,"Angus","S12000041","S12000041","A",NA,"Dual carriageway",70,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Raining no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2020-01-15 19:18:00
"2020990920132",2020,"990920132",253601,681444,-4.349304,56.003514,"Police Scotland","Serious",3,3,2020-01-16,"Thursday",15:30:00,"Stirling","S12000030","S12000030","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2020-01-16 15:30:00
"2020990920242",2020,"990920242",244340,664294,-4.487775,55.846655,"Police Scotland","Serious",3,1,2020-01-15,"Wednesday",16:35:00,"Renfrewshire","S12000038","S12000038","A",NA,"Dual carriageway",30,"Other junction","Auto traffic signal","B",NA,"None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Urban","No","Data missing or out of range","-1",2020-01-15 16:35:00
"2020990920250",2020,"990920250",297618,575875,-3.604726,55.066757,"Police Scotland","Slight",1,1,2020-01-11,"Saturday",19:30:00,"Dumfries and Galloway","S12000006","S12000006","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Urban","No","Data missing or out of range","-1",2020-01-11 19:30:00
"2020990920363",2020,"990920363",308133,740158,-3.495683,56.544393,"Police Scotland","Serious",2,3,2020-01-17,"Friday",08:10:00,"Perth and Kinross","S12000048","S12000048","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Frost or ice","None","None","Rural","Yes","Data missing or out of range","-1",2020-01-17 08:10:00
"2020990920405",2020,"990920405",393454,806964,-2.109842,57.153487,"Police Scotland","Slight",2,1,2020-01-15,"Wednesday",11:10:00,"Aberdeen City","S12000033","S12000033","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2020-01-15 11:10:00
"2020990920472",2020,"990920472",324812,673179,-3.205446,55.945741,"Police Scotland","Slight",2,1,2020-01-16,"Thursday",14:50:00,"Edinburgh, City of","S12000036","S12000036","A",NA,"Single carriageway",20,"Crossroads","Auto traffic signal","B",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2020-01-16 14:50:00
"2020990920475",2020,"990920475",241327,675166,-4.542223,55.943258,"Police Scotland","Serious",1,1,2020-01-17,"Friday",19:45:00,"West Dunbartonshire","S12000039","S12000039","A",NA,"Dual carriageway",40,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2020-01-17 19:45:00
"2020990920517",2020,"990920517",333484,667608,-3.065253,55.896976,"Police Scotland","Slight",2,1,2020-01-17,"Friday",12:15:00,"Midlothian","S12000019","S12000019","A",NA,"Single carriageway",30,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2020-01-17 12:15:00
"2020990920521",2020,"990920521",304525,689026,-3.535787,56.084464,"Police Scotland","Slight",2,2,2020-01-16,"Thursday",12:40:00,"Fife","S12000047","S12000047","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2020-01-16 12:40:00
"2020990920540",2020,"990920540",374018,674768,-2.417793,55.965207,"Police Scotland","Slight",1,1,2020-01-17,"Friday",12:00:00,"East Lothian","S12000010","S12000010","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2020-01-17 12:00:00
"2020990920554",2020,"990920554",252858,843920,-4.454516,57.461607,"Police Scotland","Slight",1,1,2020-01-18,"Saturday",07:23:00,"Highland","S12000017","S12000017","A",NA,"Single carriageway",60,"More than 4 arms (not roundabout)","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Frost or ice","None","None","Rural","Yes","Data missing or out of range","-1",2020-01-18 07:23:00
"2020990920570",2020,"990920570",303891,686236,-3.544967,56.059279,"Police Scotland","Serious",2,1,2020-01-18,"Saturday",09:10:00,"Fife","S12000047","S12000047","A",NA,"Roundabout",60,"Roundabout","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Frost or ice","None","None","Rural","No","Data missing or out of range","-1",2020-01-18 09:10:00
"2020990920595",2020,"990920595",255070,669606,-4.319401,55.897687,"Police Scotland","Slight",1,1,2020-01-18,"Saturday",10:05:00,"Glasgow City","S12000049","S12000049","A",NA,"Dual carriageway",40,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Frost or ice","None","None","Urban","No","Data missing or out of range","-1",2020-01-18 10:05:00
"2020990920620",2020,"990920620",257984,665299,-4.270581,55.859889,"Police Scotland","Slight",2,3,2020-01-18,"Saturday",13:12:00,"Glasgow City","S12000049","S12000049","A",NA,"Dual carriageway",30,"T or staggered junction","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2020-01-18 13:12:00
"2020990920629",2020,"990920629",291326,679432,-3.743886,55.995487,"Police Scotland","Serious",2,1,2020-01-17,"Friday",15:20:00,"Falkirk","S12000014","S12000014","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2020-01-17 15:20:00
"2020990920631",2020,"990920631",325931,663359,-3.184841,55.857703,"Police Scotland","Serious",2,1,2020-01-18,"Saturday",10:22:00,"Midlothian","S12000019","S12000019","A",NA,"Roundabout",40,"Roundabout","Give way or uncontrolled","B",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2020-01-18 10:22:00
"2020990920671",2020,"990920671",261242,663288,-4.217543,55.842783,"Police Scotland","Serious",2,1,2020-01-17,"Friday",20:10:00,"Glasgow City","S12000049","S12000049","A",NA,"Dual carriageway",30,"Crossroads","Auto traffic signal","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2020-01-17 20:10:00
"2020990920698",2020,"990920698",257765,664621,-4.273721,55.853737,"Police Scotland","Slight",1,1,2020-01-18,"Saturday",19:15:00,"Glasgow City","S12000049","S12000049","A",NA,"Dual carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Darkness - lights lit","Other","Wet or damp","Road surface defective","None","Urban","No","Data missing or out of range","-1",2020-01-18 19:15:00
"2020990920728",2020,"990920728",329106,936974,-3.211746,58.315568,"Police Scotland","Serious",2,4,2020-01-18,"Saturday",12:41:00,"Highland","S12000017","S12000017","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Other","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2020-01-18 12:41:00
"2020990920767",2020,"990920767",329749,694353,-3.131973,56.13669,"Police Scotland","Slight",2,1,2020-01-19,"Sunday",09:35:00,"Fife","S12000047","S12000047","A",NA,"Roundabout",40,"Roundabout","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2020-01-19 09:35:00
"2020990920842",2020,"990920842",270853,846863,-4.156355,57.493506,"Police Scotland","Serious",2,1,2020-01-08,"Wednesday",10:00:00,"Highland","S12000017","S12000017","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","No","Data missing or out of range","-1",2020-01-08 10:00:00
"2020990920848",2020,"990920848",229684,644861,-4.709447,55.667294,"Police Scotland","Slight",2,2,2020-01-18,"Saturday",16:40:00,"North Ayrshire","S12000021","S12000021","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2020-01-18 16:40:00
"2020990920863",2020,"990920863",290569,821238,-3.816205,57.268635,"Police Scotland","Serious",3,2,2020-01-19,"Sunday",14:27:00,"Highland","S12000017","S12000017","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Rural","No","Data missing or out of range","-1",2020-01-19 14:27:00
"2020990920876",2020,"990920876",260359,853767,-4.335238,57.552356,"Police Scotland","Serious",1,2,2020-01-19,"Sunday",03:35:00,"Highland","S12000017","S12000017","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Other","Frost or ice","Road surface defective","Any animal in carriageway (except ridden horse)","Rural","No","Data missing or out of range","-1",2020-01-19 03:35:00
"2020990921114",2020,"990921114",324211,673347,-3.215114,55.947156,"Police Scotland","Slight",1,1,2020-01-20,"Monday",08:15:00,"Edinburgh, City of","S12000036","S12000036","A",NA,"Single carriageway",20,"Crossroads","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2020-01-20 08:15:00
